Room ID,Room Description,Item Code,Item Description,Part of Union,Qty New,Unit Cost,Group,ERM Cat,Updates for OBC ,
MLUDS003,Delivery Room inc Birthing Pool,CAL050,"HANDSET patient's typical facilities:
Nurse call button with reassurance
Channel display
Channel selection
Volume control
Bedlight control",BHD-02,1,118,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,CAL9007,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, wall/trunking mounted",,2,0,1,3,,
MLUDS003,Delivery Room inc Birthing Pool,CHA307,"CHAIR, easy, high back, with open arms, upholstered, wipeable",,1,400,3,3,,
MLUDS003,Delivery Room inc Birthing Pool,CHA317,"CHAIR, upright, upholstered, stacking, wipeable",,1,50,3,2.3,,
MLUDS003,Delivery Room inc Birthing Pool,CLO004,"CLOCK battery with second sweep hand, wall mounted",,1,20,2,2.3,,
MLUDS003,Delivery Room inc Birthing Pool,COM031,COMPUTER CPU,COM-02,1,800,3,3.2,,
MLUDS003,Delivery Room inc Birthing Pool,COM033,COMPUTER KEYBOARD,COM-02,1,25,3,3.2,,
MLUDS003,Delivery Room inc Birthing Pool,COM9010,"COMPUTER MONITOR, 24"" TFT, digital flat panel display, high-resolution screens, desk top",COM-02,1,450,3,3,,
MLUDS003,Delivery Room inc Birthing Pool,CUP9009,"CUPBOARD, base, with 2 doors, on plinth, 900H 900W 500D",,1,250,1,width changed ,width changed ,Code modified
MLUDS003,Delivery Room inc Birthing Pool,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
MLUDS003,Delivery Room inc Birthing Pool,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,3,,
MLUDS003,Delivery Room inc Birthing Pool,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,35,2,3,,
MLUDS003,Delivery Room inc Birthing Pool,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,1,,
MLUDS003,Delivery Room inc Birthing Pool,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,1,,
MLUDS003,Delivery Room inc Birthing Pool,HOO022,"HOOK, double, wall mounted",,1,8,1,3,,
MLUDS003,Delivery Room inc Birthing Pool,LIG005,"LUMINAIRE, bedhead, dimmable, patient reading and general nursing care/examination",LIG-18,1,900,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,LIG015,"LUMINAIRE observation/examination, mobile, 1000 lux",,1,1400,3,,,
MLUDS003,Delivery Room inc Birthing Pool,LOC004,"LOCKER, bedside, 4 compartment with lockable section /drawer, towel rail at rear, on castors, 902H 485W 485D",,0,540,3,3,,Omitted
MLUDS003,Delivery Room inc Birthing Pool,MAT001,"MATTRESS, crib",CRI-01,1,140,3,3,,
MLUDS003,Delivery Room inc Birthing Pool,MAT9003,MATTRESS suitable for BED010,BED-05,1,1000,3,1,,
MLUDS003,Delivery Room inc Birthing Pool,MON010,MONITOR fetal cardiotocograph,,1,8000,3,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT005,"SOCKET outlet, switched, 13 amp, single",,2,0,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT049,"CONNECTION UNIT, switched, 13 amp, flex outlet",LIG-18,1,190,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT121,"SOCKET outlet, computer data, single",TVM-05,1,300,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT131,"SOCKET outlet data/voice, double.",BHD-02,3,0,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT131,"SOCKET outlet data/voice, double.",OUT-01,1,0,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT131,"SOCKET outlet data/voice, double.",,2,0,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT151,SOCKET outlet patient monitoring,BHD-02,1,0,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",BHD-02,4,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",OUT-01,1,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",TVM-05,1,,1,3.2,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,6,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9034,"SOCKET outlet switched 13amp twin, USB port twin, wall/trunking mounted",OUT-01,1,,1,1.1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9453,"OUTLET 4 kPa compressed air medical, wall/trunking mounted",,1,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9460,"OUTLET nitrous oxide/oxygen mixture medical, wall/trunking mounted",BHD-02,1,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9460,"OUTLET nitrous oxide/oxygen mixture medical, wall/trunking mounted",,1,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",BHD-02,1,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",,1,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",BHD-02,2,,1,3.2,,
MLUDS003,Delivery Room inc Birthing Pool,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",,1,,1,,,
MLUDS003,Delivery Room inc Birthing Pool,POO011,BIRTHING POOL,POO-03,1,11000,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,SPA9001,Space for infant resuscitation trolley,,1,0,0,3,,
MLUDS003,Delivery Room inc Birthing Pool,SPA9001,Space for infant resuscitation trolley,,1,0,0,,,
MLUDS003,Delivery Room inc Birthing Pool,STA142,"STAND, infusion, twin hook, breaks, mobile",,2,200,3,1,,
MLUDS003,Delivery Room inc Birthing Pool,SWC034,"SWITCH, dimmer, modulating",,1,0,1,3,,
MLUDS003,Delivery Room inc Birthing Pool,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,TAP830,"TAP, bib combination assembly 2x 3/4 in. inlets, single flow, fixed nozzle, short levers.",POO-03,1,170,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,TRO131,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 450W 450D",,1,230,3,3,,
MLUDS003,Delivery Room inc Birthing Pool,TRO135,"TROLLEY, dressing/equipment, 6 clear trays, buffered, 890H 510W 480D",,1,650,3,1,,
MLUDS003,Delivery Room inc Birthing Pool,TRO286,"TROLLEY CRIB - BABY, double door cupboard under, side flaps, brakes",CRI-01,1,750,3,1.1,,
MLUDS003,Delivery Room inc Birthing Pool,TVM9003,"TELEVISION, 32 inch screen",TVM-05,1,300,3,2.3,,
MLUDS003,Delivery Room inc Birthing Pool,WAR005,"WARDROBE, 1800H 600W 500D unit to incl, infill panels to close to ceiling ",,1,500,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,3,,
MLUDS003,Delivery Room inc Birthing Pool,WAS9001,"WASTE, drainage for birthing pool, fast/rapid drainage required with filter",POO-03,1,,1,3.2,,
MLUDS003,Delivery Room inc Birthing Pool,WOR9900,"WORKTOP, 900W 600D",,1,,1,1,changed ,To de reduced to 900mm
MLUDS003,Delivery Room inc Birthing Pool,WOR6012,"WORKTOP, 1200W 600D",,1,,1,1,,
MLUDS015,Ensuite - bath,BAS108,"BASIN, large, general pattern, vitreous china, 1 tap right hand hole, no overflow, bottom outlet, 600W 500D",BAS-07,1,93,1,2.3,,
MLUDS015,Ensuite - bath,DIS013,"DISPENSER, paper towel, wall mounted",BAS-07,1,15,2,2.3,,
MLUDS015,Ensuite - bath,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-07,1,15,2,1,,
MLUDS015,Ensuite - bath,TAP289,"TAP, monobloc, pillar mixer, integral thermostatic, short lever.",BAS-07,1,250,1,1,,
MLUDS015,Ensuite - bath,WAS100,"WASTE, unslotted flush-grated, metal, 1.1/4 in. .",BAS-07,1,45,1,1,,
MLUDS015,Ensuite - bath,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-07,1,35,1,1,,
MLUDS015,Ensuite - bath,BAT008,"BATH, general pattern, no tap holes, no overflow, no handgrips, 480-500H 1700W 800D.",BAT-01,1,176,1,1,,
MLUDS015,Ensuite - bath,TAP830,"TAP, bib combination assembly 2x 3/4 in. inlets, single flow, fixed nozzle, short levers.",BAT-01,1,170,1,1,,
MLUDS015,Ensuite - bath,WAS103,"WASTE, unslotted recessed grated, metal, 1.1/2 in, with plug and chain",BAT-01,1,45,1,1,,
MLUDS015,Ensuite - bath,WAS108,"TRAP, bottle, 1.1/2 in, plastic resealing.",BAT-01,1,35,1,1,,
MLUDS015,Ensuite - bath,BAC002,"BACKREST, WC/toilet, padded, wall mounted",WCA-02,1,95,1,1,,
MLUDS015,Ensuite - bath,CIS005,"CISTERN WC/toilet, concealed, reversible. To suit WC",WCA-02,1,45,1,1,,
MLUDS015,Ensuite - bath,WCH005,"WC/toilet pan with seat, 700 mm projection, hospital pattern, rimless pan, vitreous china.",WCA-02,1,250,1,3.1,,
MLUDS015,Ensuite - bath,BIN9000,"BIN, sanitary towel disposal",,1,100,3,1,,
MLUDS015,Ensuite - bath,CAL006,"PULL CORD, patient/staff call (help) with reassurance lamp",,3,101,1,1,,
MLUDS015,Ensuite - bath,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,1,,
MLUDS015,Ensuite - bath,CAL9007,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, wall/trunking mounted",,1,0,1,1,,
MLUDS015,Ensuite - bath,CAL9012,"RESET UNIT with repeat lamp, patient/staff call, wall/trunking mounted",,1,,1,2.3,,
MLUDS015,Ensuite - bath,DIS015,"DISPENSER, toilet paper, dispense individual sheets, wall mounted",,1,20,2,1,,
MLUDS015,Ensuite - bath,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",,1,100,3,1,,
MLUDS015,Ensuite - bath,HOO019,"HOOK, single, small, wall mounted",,2,8,1,1,,
MLUDS015,Ensuite - bath,MIR001,"MIRROR, wall mounted, 650H 300W",,1,90,1,1,,
MLUDS015,Ensuite - bath,MIR004,"MIRROR, wall mounted, 1600H 400W",,1,155,1,1,,
MLUDS015,Ensuite - bath,OUT025,"SOCKET outlet, shaver",,1,190,1,1,,
MLUDS015,Ensuite - bath,RAI047,"RAIL, grab, vertical, wall mounted, 500mm",,1,35,1,1,,
MLUDS015,Ensuite - bath,RAI048,"RAIL, grab, vertical, wall mounted, 600mm",,5,0,1,1,,
MLUDS015,Ensuite - bath,RAI085,"RAIL, grab, horizontal, partially cranked (max 13 deg), wall mounted, 1750mm",,1,110,1,1,,
MLUDS015,Ensuite - bath,RAI161,"RAIL, grab, horizontal, wall or door mounted, 600mm",,4,0,1,1,,
MLUDS015,Ensuite - bath,RAI175,"RAIL, grab, hinged, wall mounted, 750mm",,1,0,1,1,,
MLUDS015,Ensuite - bath,SEA027,"SEAT, transfer, fixed, at the foot of the bath, 800mm bath",,1,85,1,1,,
MLUDS015,Ensuite - bath,STF200,"STORAGE UNIT, mid, shelf, 150H 300W 150D",,3,45,1,1,,
NNUCS005,Cot - single 1,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,2.3,,
NNUCS005,Cot - single 1,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
NNUCS005,Cot - single 1,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,3,,
NNUCS005,Cot - single 1,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,35,2,,,
NNUCS005,Cot - single 1,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,1,,
NNUCS005,Cot - single 1,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
NNUCS005,Cot - single 1,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
NNUCS005,Cot - single 1,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,3.2,,
NNUCS005,Cot - single 1,BRA9010,"BRACKET, wall mounted computer system",COM-12,1,180,2,3.2,remove CPU should be thin client system,
NNUCS005,Cot - single 1,COM031,COMPUTER CPU,COM-12,1,800,3,3.2,,
NNUCS005,Cot - single 1,COM033,COMPUTER KEYBOARD,COM-12,1,25,3,3.2,remove 'desktop',
NNUCS005,Cot - single 1,COM9007,"COMPUTER MONITOR, 21"" TFT, digital flat panel display, high-resolution screens, desk top",COM-12,1,400,3,2.3,,
NNUCS005,Cot - single 1,BRA9007,"BRACKET, wall mounted, for vital signs monitor",MON-02,1,250,1,3,,
NNUCS005,Cot - single 1,MON013,"MONITOR, vital signs, multi-parameter, with accessories, 280H 360W 215D",MON-02,1,6100,3,1,,
NNUCS005,Cot - single 1,CAL9009,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, pendant mounted",PEN-17,1,170,1,1.1,,
NNUCS005,Cot - single 1,LIG9005,"LUMINAIRE examination adjustable, 50000 lux, pendant mounted",PEN-17,1,2500,1,1,,
NNUCS005,Cot - single 1,OUT9018,"SOCKET outlet unswitched 13amp single, pendant mounted",PEN-17,20,,1,1,,
NNUCS005,Cot - single 1,OUT9019,"SOCKET outlet double data, pendant mounted",PEN-17,8,,1,1,,
NNUCS005,Cot - single 1,OUT9452,"OUTLET 4 kPa compressed air medical, pendant mounted",PEN-17,2,,1,1,,
NNUCS005,Cot - single 1,OUT9471,"OUTLET oxygen medical, pendant mounted",PEN-17,2,,1,1,,
NNUCS005,Cot - single 1,OUT9476,"OUTLET vacuum medical, pendant mounted",PEN-17,2,,1,1.1,,
NNUCS005,Cot - single 1,PEN9009,"PENDANT INTENSIVE/CRITICAL CARE medical and power supply unit, 2 articulated arms, with docking system, ceiling mounted, with facilities for mounting medical gases, power outlets and equipment as required",PEN-17,1,21000,1,1,,
NNUCS005,Cot - single 1,SWC9001,"SWITCH examination light control, ON/DIM/OFF, pendant mounted",PEN-17,1,,1,1,,
NNUCS005,Cot - single 1,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,3,,
NNUCS005,Cot - single 1,CHA307,"CHAIR, easy, high back, with open arms, upholstered, wipeable",,1,400,3,3,,
NNUCS005,Cot - single 1,CHA317,"CHAIR, upright, upholstered, stacking, wipeable",,1,50,3,2.3,,
NNUCS005,Cot - single 1,CLO004,"CLOCK battery with second sweep hand, wall mounted",,1,20,2,2.3,,
NNUCS005,Cot - single 1,DIS026,"DISPENSER, Medical hand sanitizer, lever action, wall mounted",,1,35,2,3,,
NNUCS005,Cot - single 1,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,1,120,3,3,,
NNUCS005,Cot - single 1,INC004,"INCUBATOR, baby",,1,30000,3,1,,
NNUCS005,Cot - single 1,OUT005,"SOCKET outlet, switched, 13 amp, single",,1,0,1,1,,
NNUCS005,Cot - single 1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,2,,1,3,,
NNUCS005,Cot - single 1,STA142,"STAND, infusion, twin hook, breaks, mobile",,1,200,3,1,,
NNUCS005,Cot - single 1,STF9001,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, left handed, 865H 600W 565D",,1,240,1,1,,
NNUCS005,Cot - single 1,STF9101,"STORAGE UNIT, upper, cupboard, 1 door, 1 shelf, left handed,  600H 600W 300D",,1,210,1,3,,
NNUCS005,Cot - single 1,SYR003,"SYRINGE pump, battery operated, 170H 35W 75D",,8,1800,3,3,,
NNUCS005,Cot - single 1,TRO131,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 450W 450D",,1,230,3,3,,
NNUCS005,Cot - single 1,VEN033,"VENTILATOR-RESPIRATION infant (basic device), 4 modes, (IPPV, IMV, PEEP, CPAP) rail mounted, 240H 212W 300D",,1,25000,3,1,,
NNUCS005,Cot - single 1,WOR6006,"WORKTOP, 600W 600D",,1,,1,1,,
NNULD005,Cot - single ,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,,1,2.3,,
NNULD005,Cot - single ,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,,2,2.3,,
NNULD005,Cot - single ,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,,2,3,,
NNULD005,Cot - single ,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,165,3,1,,
NNULD005,Cot - single ,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,180,1,1,,
NNULD005,Cot - single ,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,800,1,1,,
NNULD005,Cot - single ,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,25,1,2.3,,
NNULD005,Cot - single ,BRA003,"BRACKET, holder, suction unit, wall mounted",BHD-13,1,400,2,1,,
NNULD005,Cot - single ,CAL043,"PUSH BUTTON patient/staff call with socket for extension pear push, trunking mounted",BHD-13,1,140,1,1,,
NNULD005,Cot - single ,CAL047,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, trunking mounted",BHD-13,1,750,1,1,,
NNULD005,Cot - single ,OUT131,"SOCKET outlet data/voice, double.",BHD-13,2,1600,1,1,,
NNULD005,Cot - single ,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",BHD-13,6,190,1,1,,
NNULD005,Cot - single ,OUT9453,"OUTLET 4 kPa compressed air medical, wall/trunking mounted",BHD-13,2,250,1,1,,
NNULD005,Cot - single ,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",BHD-13,2,6100,1,1,,
NNULD005,Cot - single ,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",BHD-13,2,0,1,1,,
NNULD005,Cot - single ,STC001,"BEDHEAD SERVICES TRUNKING SYSTEM for medical gases, electrical power, nurse call, 1800mm nominal",BHD-13,1,360,1,3.2,,
NNULD005,Cot - single ,BRA9010,"BRACKET, wall mounted computer system",COM-12,1,50,2,3.2,remove CPU should be thin client system,
NNULD005,Cot - single ,COM031,COMPUTER CPU,COM-12,1,35,3,3.2,,
NNULD005,Cot - single ,COM033,COMPUTER KEYBOARD,COM-12,1,35,3,3.2,remove 'desktop',
NNULD005,Cot - single ,COM9007,"COMPUTER MONITOR, 21"" TFT, digital flat panel display, high-resolution screens, desk top",COM-12,1,120,3,3,,
NNULD005,Cot - single ,MAT001,"MATTRESS, crib",CRI-01,1,0,3,3,,
NNULD005,Cot - single ,TRO286,"TROLLEY CRIB - BABY, double door cupboard under, side flaps, brakes",CRI-01,1,0,3,1.1,,
NNULD005,Cot - single ,LIG058,"LUMINAIRE, examination, wall, adjustable, 30000-40000 lux",LIG-06,1,,1,1,,
NNULD005,Cot - single ,OUT056,"CONNECTION UNIT, unswitched, 13 amp",LIG-06,1,200,1,2.3,,
NNULD005,Cot - single ,BRA9007,"BRACKET, wall mounted, for vital signs monitor",MON-02,1,800,1,3,,
NNULD005,Cot - single ,MON013,"MONITOR, vital signs, multi-parameter, with accessories, 280H 360W 215D",MON-02,1,,3,1,,
NNULD005,Cot - single ,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,67,1,3,,
NNULD005,Cot - single ,CHA306,"CHAIR, easy, low back, with open arms, upholstered, wipeable",,1,15,3,3,,
NNULD005,Cot - single ,CHA317,"CHAIR, upright, upholstered, stacking, wipeable",,1,15,3,2.3,,
NNULD005,Cot - single ,DIS026,"DISPENSER, Medical hand sanitizer, lever action, wall mounted",,1,100,2,2.3,,
NNULD005,Cot - single ,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,0,2,3,,
NNULD005,Cot - single ,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,1,,3,1,,
NNULD005,Cot - single ,OUT005,"SOCKET outlet, switched, 13 amp, single",,1,35,1,1,,
NNULD005,Cot - single ,OUT131,"SOCKET outlet data/voice, double.",,1,25,1,1,,
NNULD005,Cot - single ,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,1,123,1,3,,
NNULD005,Cot - single ,STA142,"STAND, infusion, twin hook, breaks, mobile",,1,0,3,1,,
NNULD005,Cot - single ,SET001,"SETTEE/BED, convertible, with arms",,1,0,3,,,Added
NNULD005,Cot - single ,WOR6006,"WORKTOP, 600W 600D",,1,,1,,,Added
OTDOT001,Anaesthetic Room 1,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,2.3,,
OTDOT001,Anaesthetic Room 1,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
OTDOT001,Anaesthetic Room 1,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,3,,
OTDOT001,Anaesthetic Room 1,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,1,,
OTDOT001,Anaesthetic Room 1,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
OTDOT001,Anaesthetic Room 1,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
OTDOT001,Anaesthetic Room 1,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,1,,
OTDOT001,Anaesthetic Room 1,CLO002,"CLOCK synchronous, wall mounted",CLO-01,1,100,1,1,,
OTDOT001,Anaesthetic Room 1,OUT131,"SOCKET outlet data/voice, double.",CLO-01,1,0,1,3.2,,
OTDOT001,Anaesthetic Room 1,COM031,COMPUTER CPU,COM-02,1,800,3,3.2,,
OTDOT001,Anaesthetic Room 1,COM033,COMPUTER KEYBOARD,COM-02,1,25,3,3.2,,
OTDOT001,Anaesthetic Room 1,COM9010,"COMPUTER MONITOR, 24"" TFT, digital flat panel display, high-resolution screens, desk top",COM-02,1,450,3,1,,
OTDOT001,Anaesthetic Room 1,LIG073,"ILLUMINATED SIGN, 'Room in use'",LIG-11,1,264,1,1,,
OTDOT001,Anaesthetic Room 1,OUT056,"CONNECTION UNIT, unswitched, 13 amp",LIG-11,1,190,1,1,,
OTDOT001,Anaesthetic Room 1,OUT131,"SOCKET outlet data/voice, double.",OUT-01,1,0,1,1,,
OTDOT001,Anaesthetic Room 1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",OUT-01,1,,1,1,,
OTDOT001,Anaesthetic Room 1,OUT9034,"SOCKET outlet switched 13amp twin, USB port twin, wall/trunking mounted",OUT-01,1,,1,1,,
OTDOT001,Anaesthetic Room 1,OUT056,"CONNECTION UNIT, unswitched, 13 amp",REF-01,1,190,1,1,,
OTDOT001,Anaesthetic Room 1,OUT121,"SOCKET outlet, computer data, single",REF-01,1,300,1,3,,
OTDOT001,Anaesthetic Room 1,REF091,"REFRIGERATOR, drug, capacity 35 litre, external temperature gauge, lockable, wall mounted, 510H 380W 445D",REF-01,1,900,3,1,,
OTDOT001,Anaesthetic Room 1,LIG138,"LUMINAIRE, indicating controlled drugs cupboard repeat",STF-02,1,22,1,1,,
OTDOT001,Anaesthetic Room 1,OUT050,"OUTLET, controlled drugs cupboard",STF-02,1,190,1,1,,
OTDOT001,Anaesthetic Room 1,STF9103,"STORAGE UNIT, upper, cupboard, controlled drugs, 1 door, lockable, with warning light, 600H 600W 300D",STF-02,1,790,1,3,,
OTDOT001,Anaesthetic Room 1,ANA004,"ANAESTHETIC MACHINE/WORKSTATION with ventilator, with accessories, mobile, 1580H 565W 695D",,1,30000,3,1,,
OTDOT001,Anaesthetic Room 1,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,1,,
OTDOT001,Anaesthetic Room 1,CAL9007,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, wall/trunking mounted",,1,0,1,2.3,,
OTDOT001,Anaesthetic Room 1,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,35,2,2.3,,
OTDOT001,Anaesthetic Room 1,DIS9012,"DISPENSER, lock mechanism for refrigerated  medication, approx 150H 300W 60D",,1,1800,2,3,,
OTDOT001,Anaesthetic Room 1,DIS9014,"DISPENSER, medication, double, 2100H 1350W 700D",,1,15000,3,3,,
OTDOT001,Anaesthetic Room 1,DIS9016,"DISPENSER, anaesthetic controlled medication management system, trolley unit, approx. 1200H 950W 710D",,1,,3,3,,
OTDOT001,Anaesthetic Room 1,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,1.1,,
OTDOT001,Anaesthetic Room 1,LIG9009,"LUMINAIRE, examination, LED, ceiling, adjustable, 50,000 lux",,1,2500,1,1,,
OTDOT001,Anaesthetic Room 1,OUT005,"SOCKET outlet, switched, 13 amp, single",,1,0,1,1,,
OTDOT001,Anaesthetic Room 1,OUT131,"SOCKET outlet data/voice, double.",,2,0,1,1,,
OTDOT001,Anaesthetic Room 1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,6,,1,1,,
OTDOT001,Anaesthetic Room 1,OUT9453,"OUTLET 4 kPa compressed air medical, wall/trunking mounted",,1,,1,1,,
OTDOT001,Anaesthetic Room 1,OUT9461,"OUTLET nitrous oxide medical, wall/trunking mounted",,1,,1,1,,
OTDOT001,Anaesthetic Room 1,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",,1,,1,1,,
OTDOT001,Anaesthetic Room 1,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",,1,,1,1,,
OTDOT001,Anaesthetic Room 1,OUT9480,"OUTLET gas scavenging medical (AGS), wall/trunking mounted",,1,,1,,,
OTDOT001,Anaesthetic Room 1,SPA002,Space for bed,,1,0,0,3,,
OTDOT001,Anaesthetic Room 1,STA142,"STAND, infusion, twin hook, breaks, mobile",,1,200,3,1,,
OTDOT001,Anaesthetic Room 1,STF9004,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, lockable, right handed, 865H 600W 565D",,2,260,1,1,,
OTDOT001,Anaesthetic Room 1,STF9005,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, lockable, left handed, 865H 600W 565D",,2,260,1,1,,
OTDOT001,Anaesthetic Room 1,STF9104,"STORAGE UNIT, upper, cupboard, 1 door, 1 shelf, left handed, lockable, 600H 600W 300D",,1,220,1,1,code change,
OTDOT001,Anaesthetic Room 1,STF9105,"STORAGE UNIT, upper, cupboard, 1 door, 1 shelf, right handed, lockable, 600H 600W 300D",,1,220,1,3,code change,
OTDOT001,Anaesthetic Room 1,STO006,"STOOL, surgeon/anaesthetist, height adjustable, includes anti-static seat pads",,1,900,3,3,,
